POD	eigenval	sigma	acc_eigenval	part_E	acc_part_E
2728	1.548519e-12	1.303398e-06	6.715e+05	2.306e-18	1.000000
2729	1.545904e-12	1.249299e-06	6.715e+05	2.302e-18	1.000000
2730	1.545904e-12	1.249299e-06	6.715e+05	2.302e-18	1.000000
2731	1.544688e-12	1.242910e-06	6.715e+05	2.300e-18	1.000000
2732	1.544688e-12	1.242910e-06	6.715e+05	2.300e-18	1.000000
2733	1.541655e-12	1.268303e-06	6.715e+05	2.296e-18	1.000000
2734	1.541655e-12	1.268303e-06	6.715e+05	2.296e-18	1.000000
2735	1.541535e-12	1.258789e-06	6.715e+05	2.296e-18	1.000000
2736	1.541535e-12	1.258789e-06	6.715e+05	2.296e-18	1.000000
2737	1.541038e-12	1.254555e-06	6.715e+05	2.295e-18	1.000000
2738	1.541038e-12	1.254555e-06	6.715e+05	2.295e-18	1.000000
2739	1.541025e-12	1.242399e-06	6.715e+05	2.295e-18	1.000000
2740	1.541025e-12	1.242399e-06	6.715e+05	2.295e-18	1.000000
2741	1.541001e-12	1.243768e-06	6.715e+05	2.295e-18	1.000000
2742	1.541001e-12	1.243768e-06	6.715e+05	2.295e-18	1.000000
2743	1.539584e-12	1.248674e-06	6.715e+05	2.293e-18	1.000000
2744	1.539584e-12	1.248674e-06	6.715e+05	2.293e-18	1.000000
2745	1.538745e-12	1.287822e-06	6.715e+05	2.291e-18	1.000000
2746	1.538745e-12	1.287822e-06	6.715e+05	2.291e-18	1.000000
2747	1.537087e-12	1.241486e-06	6.715e+05	2.289e-18	1.000000
2748	1.537087e-12	1.241486e-06	6.715e+05	2.289e-18	1.000000
2749	1.537050e-12	1.255607e-06	6.715e+05	2.289e-18	1.000000
2750	1.537050e-12	1.255607e-06	6.715e+05	2.289e-18	1.000000
2751	1.535729e-12	1.290552e-06	6.715e+05	2.287e-18	1.000000
2752	1.535729e-12	1.290552e-06	6.715e+05	2.287e-18	1.000000
2753	1.530354e-12	1.237075e-06	6.715e+05	2.279e-18	1.000000
2754	1.521104e-12	1.254557e-06	6.715e+05	2.265e-18	1.000000
2755	1.521104e-12	1.254557e-06	6.715e+05	2.265e-18	1.000000
2756	1.518678e-12	1.241778e-06	6.715e+05	2.262e-18	1.000000
2757	1.518678e-12	1.241778e-06	6.715e+05	2.262e-18	1.000000
2758	1.518412e-12	1.232239e-06	6.715e+05	2.261e-18	1.000000
2759	1.516423e-12	1.272838e-06	6.715e+05	2.258e-18	1.000000
2760	1.516423e-12	1.272838e-06	6.715e+05	2.258e-18	1.000000
2761	1.516363e-12	1.235837e-06	6.715e+05	2.258e-18	1.000000
2762	1.516363e-12	1.235837e-06	6.715e+05	2.258e-18	1.000000
2763	1.516066e-12	1.231718e-06	6.715e+05	2.258e-18	1.000000
2764	1.516066e-12	1.231718e-06	6.715e+05	2.258e-18	1.000000
2765	1.512655e-12	1.274850e-06	6.715e+05	2.253e-18	1.000000
2766	1.512655e-12	1.274850e-06	6.715e+05	2.253e-18	1.000000
2767	1.512553e-12	1.238184e-06	6.715e+05	2.252e-18	1.000000
2768	1.512553e-12	1.238184e-06	6.715e+05	2.252e-18	1.000000
2769	1.512302e-12	1.236674e-06	6.715e+05	2.252e-18	1.000000
2770	1.512302e-12	1.236674e-06	6.715e+05	2.252e-18	1.000000
2771	1.511523e-12	1.231466e-06	6.715e+05	2.251e-18	1.000000
2772	1.511523e-12	1.231466e-06	6.715e+05	2.251e-18	1.000000
2773	1.511371e-12	1.252616e-06	6.715e+05	2.251e-18	1.000000
2774	1.511371e-12	1.252616e-06	6.715e+05	2.251e-18	1.000000
2775	1.510213e-12	1.231576e-06	6.715e+05	2.249e-18	1.000000
2776	1.510213e-12	1.231576e-06	6.715e+05	2.249e-18	1.000000
2777	1.508021e-12	1.239606e-06	6.715e+05	2.246e-18	1.000000
2778	1.508021e-12	1.239606e-06	6.715e+05	2.246e-18	1.000000
2779	1.505869e-12	1.243623e-06	6.715e+05	2.242e-18	1.000000
2780	1.505869e-12	1.243623e-06	6.715e+05	2.242e-18	1.000000
2781	1.503709e-12	1.253659e-06	6.715e+05	2.239e-18	1.000000
2782	1.503709e-12	1.253659e-06	6.715e+05	2.239e-18	1.000000
2783	1.501873e-12	1.225728e-06	6.715e+05	2.237e-18	1.000000
2784	1.501873e-12	1.225728e-06	6.715e+05	2.237e-18	1.000000
2785	1.498908e-12	1.249599e-06	6.715e+05	2.232e-18	1.000000
2786	1.498908e-12	1.249599e-06	6.715e+05	2.232e-18	1.000000
2787	1.497763e-12	1.228956e-06	6.715e+05	2.230e-18	1.000000
2788	1.497763e-12	1.228956e-06	6.715e+05	2.230e-18	1.000000
2789	1.497283e-12	1.223635e-06	6.715e+05	2.230e-18	1.000000
2790	1.496913e-12	1.224495e-06	6.715e+05	2.229e-18	1.000000
2791	1.496913e-12	1.224495e-06	6.715e+05	2.229e-18	1.000000
2792	1.496739e-12	1.261797e-06	6.715e+05	2.229e-18	1.000000
2793	1.496739e-12	1.261797e-06	6.715e+05	2.229e-18	1.000000
2794	1.486649e-12	1.220639e-06	6.715e+05	2.214e-18	1.000000
2795	1.486649e-12	1.220639e-06	6.715e+05	2.214e-18	1.000000
2796	1.486122e-12	1.255527e-06	6.715e+05	2.213e-18	1.000000
2797	1.486122e-12	1.255527e-06	6.715e+05	2.213e-18	1.000000
2798	1.482686e-12	1.265489e-06	6.715e+05	2.208e-18	1.000000
2799	1.482686e-12	1.265489e-06	6.715e+05	2.208e-18	1.000000
2800	1.479639e-12	1.234021e-06	6.715e+05	2.203e-18	1.000000
2801	1.479639e-12	1.234021e-06	6.715e+05	2.203e-18	1.000000
2802	1.479425e-12	1.230235e-06	6.715e+05	2.203e-18	1.000000
2803	1.479425e-12	1.230235e-06	6.715e+05	2.203e-18	1.000000
2804	1.472774e-12	1.213861e-06	6.715e+05	2.193e-18	1.000000
2805	1.472774e-12	1.213861e-06	6.715e+05	2.193e-18	1.000000
2806	1.470824e-12	1.215200e-06	6.715e+05	2.190e-18	1.000000
2807	1.470824e-12	1.215200e-06	6.715e+05	2.190e-18	1.000000
2808	1.470354e-12	1.247466e-06	6.715e+05	2.190e-18	1.000000
2809	1.470354e-12	1.247466e-06	6.715e+05	2.190e-18	1.000000
2810	1.469228e-12	1.213041e-06	6.715e+05	2.188e-18	1.000000
2811	1.469228e-12	1.213041e-06	6.715e+05	2.188e-18	1.000000
2812	1.466258e-12	1.215486e-06	6.715e+05	2.183e-18	1.000000
2813	1.466258e-12	1.215486e-06	6.715e+05	2.183e-18	1.000000
2814	1.464227e-12	1.241318e-06	6.715e+05	2.180e-18	1.000000
2815	1.464227e-12	1.241318e-06	6.715e+05	2.180e-18	1.000000
2816	1.463567e-12	1.229654e-06	6.715e+05	2.179e-18	1.000000
2817	1.463567e-12	1.229654e-06	6.715e+05	2.179e-18	1.000000
2818	1.460641e-12	1.255440e-06	6.715e+05	2.175e-18	1.000000
2819	1.460641e-12	1.255440e-06	6.715e+05	2.175e-18	1.000000
2820	1.458905e-12	1.214564e-06	6.715e+05	2.173e-18	1.000000
2821	1.458905e-12	1.214564e-06	6.715e+05	2.173e-18	1.000000
2822	1.457122e-12	1.232758e-06	6.715e+05	2.170e-18	1.000000
2823	1.457122e-12	1.232758e-06	6.715e+05	2.170e-18	1.000000
2824	1.456594e-12	1.212720e-06	6.715e+05	2.169e-18	1.000000
2825	1.456594e-12	1.212720e-06	6.715e+05	2.169e-18	1.000000
2826	1.456585e-12	1.219820e-06	6.715e+05	2.169e-18	1.000000
2827	1.456585e-12	1.219820e-06	6.715e+05	2.169e-18	1.000000
2828	1.455800e-12	1.227442e-06	6.715e+05	2.168e-18	1.000000
2829	1.455800e-12	1.227442e-06	6.715e+05	2.168e-18	1.000000
2830	1.455069e-12	1.246900e-06	6.715e+05	2.167e-18	1.000000
2831	1.455069e-12	1.246900e-06	6.715e+05	2.167e-18	1.000000
2832	1.453322e-12	1.217084e-06	6.715e+05	2.164e-18	1.000000
2833	1.453322e-12	1.217084e-06	6.715e+05	2.164e-18	1.000000
2834	1.451260e-12	1.208201e-06	6.715e+05	2.161e-18	1.000000
2835	1.451260e-12	1.208201e-06	6.715e+05	2.161e-18	1.000000
2836	1.449654e-12	1.205537e-06	6.715e+05	2.159e-18	1.000000
2837	1.449654e-12	1.205537e-06	6.715e+05	2.159e-18	1.000000
2838	1.447095e-12	1.255671e-06	6.715e+05	2.155e-18	1.000000
2839	1.447095e-12	1.255671e-06	6.715e+05	2.155e-18	1.000000
2840	1.446761e-12	1.212888e-06	6.715e+05	2.154e-18	1.000000
2841	1.446761e-12	1.212888e-06	6.715e+05	2.154e-18	1.000000
2842	1.440640e-12	1.200501e-06	6.715e+05	2.145e-18	1.000000
2843	1.440640e-12	1.200501e-06	6.715e+05	2.145e-18	1.000000
2844	1.440351e-12	1.224098e-06	6.715e+05	2.145e-18	1.000000
2845	1.440351e-12	1.224098e-06	6.715e+05	2.145e-18	1.000000
2846	1.436758e-12	1.228434e-06	6.715e+05	2.140e-18	1.000000
2847	1.436758e-12	1.228434e-06	6.715e+05	2.140e-18	1.000000
2848	1.433559e-12	1.260044e-06	6.715e+05	2.135e-18	1.000000
2849	1.433559e-12	1.260044e-06	6.715e+05	2.135e-18	1.000000
2850	1.428081e-12	1.202755e-06	6.715e+05	2.127e-18	1.000000
2851	1.428081e-12	1.202755e-06	6.715e+05	2.127e-18	1.000000
2852	1.427356e-12	1.197141e-06	6.715e+05	2.126e-18	1.000000
2853	1.427356e-12	1.197141e-06	6.715e+05	2.126e-18	1.000000
2854	1.425877e-12	1.247703e-06	6.715e+05	2.123e-18	1.000000
2855	1.425877e-12	1.247703e-06	6.715e+05	2.123e-18	1.000000
2856	1.425597e-12	1.221026e-06	6.715e+05	2.123e-18	1.000000
2857	1.425597e-12	1.221026e-06	6.715e+05	2.123e-18	1.000000
2858	1.425515e-12	1.211692e-06	6.715e+05	2.123e-18	1.000000
2859	1.425515e-12	1.211692e-06	6.715e+05	2.123e-18	1.000000
2860	1.424366e-12	1.226511e-06	6.715e+05	2.121e-18	1.000000
2861	1.424366e-12	1.226511e-06	6.715e+05	2.121e-18	1.000000
2862	1.422993e-12	1.202525e-06	6.715e+05	2.119e-18	1.000000
2863	1.422993e-12	1.202525e-06	6.715e+05	2.119e-18	1.000000
2864	1.422385e-12	1.196547e-06	6.715e+05	2.118e-18	1.000000
2865	1.422385e-12	1.196547e-06	6.715e+05	2.118e-18	1.000000
2866	1.420974e-12	1.192046e-06	6.715e+05	2.116e-18	1.000000
2867	1.420136e-12	1.197385e-06	6.715e+05	2.115e-18	1.000000
2868	1.420136e-12	1.197385e-06	6.715e+05	2.115e-18	1.000000
2869	1.419962e-12	1.233479e-06	6.715e+05	2.115e-18	1.000000
2870	1.419962e-12	1.233479e-06	6.715e+05	2.115e-18	1.000000
2871	1.419566e-12	1.195685e-06	6.715e+05	2.114e-18	1.000000
2872	1.419566e-12	1.195685e-06	6.715e+05	2.114e-18	1.000000
2873	1.419295e-12	1.192009e-06	6.715e+05	2.114e-18	1.000000
2874	1.419295e-12	1.192009e-06	6.715e+05	2.114e-18	1.000000
2875	1.417017e-12	1.191810e-06	6.715e+05	2.110e-18	1.000000
2876	1.417017e-12	1.191810e-06	6.715e+05	2.110e-18	1.000000
2877	1.416197e-12	1.230213e-06	6.715e+05	2.109e-18	1.000000
2878	1.416197e-12	1.230213e-06	6.715e+05	2.109e-18	1.000000
2879	1.414731e-12	1.189547e-06	6.715e+05	2.107e-18	1.000000
2880	1.414731e-12	1.189547e-06	6.715e+05	2.107e-18	1.000000
2881	1.411325e-12	1.234618e-06	6.715e+05	2.102e-18	1.000000
2882	1.411325e-12	1.234618e-06	6.715e+05	2.102e-18	1.000000
2883	1.410586e-12	1.206131e-06	6.715e+05	2.101e-18	1.000000
2884	1.410586e-12	1.206131e-06	6.715e+05	2.101e-18	1.000000
2885	1.404299e-12	1.205312e-06	6.715e+05	2.091e-18	1.000000
2886	1.404299e-12	1.205312e-06	6.715e+05	2.091e-18	1.000000
2887	1.403413e-12	1.213069e-06	6.715e+05	2.090e-18	1.000000
2888	1.403413e-12	1.213069e-06	6.715e+05	2.090e-18	1.000000
2889	1.402791e-12	1.222185e-06	6.715e+05	2.089e-18	1.000000
2890	1.402791e-12	1.222185e-06	6.715e+05	2.089e-18	1.000000
2891	1.396052e-12	1.196746e-06	6.715e+05	2.079e-18	1.000000
2892	1.396052e-12	1.196746e-06	6.715e+05	2.079e-18	1.000000
2893	1.395977e-12	1.197999e-06	6.715e+05	2.079e-18	1.000000
2894	1.395977e-12	1.197999e-06	6.715e+05	2.079e-18	1.000000
2895	1.393798e-12	1.181672e-06	6.715e+05	2.076e-18	1.000000
2896	1.393798e-12	1.181672e-06	6.715e+05	2.076e-18	1.000000
2897	1.392355e-12	1.180008e-06	6.715e+05	2.073e-18	1.000000
2898	1.392355e-12	1.180008e-06	6.715e+05	2.073e-18	1.000000
2899	1.391277e-12	1.216372e-06	6.715e+05	2.072e-18	1.000000
2900	1.391277e-12	1.216372e-06	6.715e+05	2.072e-18	1.000000
2901	1.389788e-12	1.184840e-06	6.715e+05	2.070e-18	1.000000
2902	1.389788e-12	1.184840e-06	6.715e+05	2.070e-18	1.000000
2903	1.383251e-12	1.230401e-06	6.715e+05	2.060e-18	1.000000
2904	1.383251e-12	1.230401e-06	6.715e+05	2.060e-18	1.000000
2905	1.383187e-12	1.185959e-06	6.715e+05	2.060e-18	1.000000
2906	1.383187e-12	1.185959e-06	6.715e+05	2.060e-18	1.000000
2907	1.379647e-12	1.174584e-06	6.715e+05	2.054e-18	1.000000
2908	1.376388e-12	1.190615e-06	6.715e+05	2.050e-18	1.000000
2909	1.376388e-12	1.190615e-06	6.715e+05	2.050e-18	1.000000
2910	1.375345e-12	1.176485e-06	6.715e+05	2.048e-18	1.000000
2911	1.375345e-12	1.176485e-06	6.715e+05	2.048e-18	1.000000
2912	1.370521e-12	1.172721e-06	6.715e+05	2.041e-18	1.000000
2913	1.370521e-12	1.172721e-06	6.715e+05	2.041e-18	1.000000
2914	1.369320e-12	1.170180e-06	6.715e+05	2.039e-18	1.000000
2915	1.367120e-12	1.170112e-06	6.715e+05	2.036e-18	1.000000
2916	1.367120e-12	1.170112e-06	6.715e+05	2.036e-18	1.000000
2917	1.366044e-12	1.168847e-06	6.715e+05	2.034e-18	1.000000
2918	1.366044e-12	1.168847e-06	6.715e+05	2.034e-18	1.000000
2919	1.364808e-12	1.175071e-06	6.715e+05	2.032e-18	1.000000
2920	1.364808e-12	1.175071e-06	6.715e+05	2.032e-18	1.000000
2921	1.364134e-12	1.168407e-06	6.715e+05	2.031e-18	1.000000
2922	1.364134e-12	1.168407e-06	6.715e+05	2.031e-18	1.000000
2923	1.363759e-12	1.204921e-06	6.715e+05	2.031e-18	1.000000
2924	1.363759e-12	1.204921e-06	6.715e+05	2.031e-18	1.000000
2925	1.362627e-12	1.199816e-06	6.715e+05	2.029e-18	1.000000
2926	1.362627e-12	1.199816e-06	6.715e+05	2.029e-18	1.000000
2927	1.360597e-12	1.187442e-06	6.715e+05	2.026e-18	1.000000
2928	1.360597e-12	1.187442e-06	6.715e+05	2.026e-18	1.000000
2929	1.360163e-12	1.179730e-06	6.715e+05	2.025e-18	1.000000
2930	1.360163e-12	1.179730e-06	6.715e+05	2.025e-18	1.000000
2931	1.360026e-12	1.193536e-06	6.715e+05	2.025e-18	1.000000
2932	1.360026e-12	1.193536e-06	6.715e+05	2.025e-18	1.000000
2933	1.355006e-12	1.208880e-06	6.715e+05	2.018e-18	1.000000
2934	1.355006e-12	1.208880e-06	6.715e+05	2.018e-18	1.000000
2935	1.353532e-12	1.175391e-06	6.715e+05	2.016e-18	1.000000
2936	1.353532e-12	1.175391e-06	6.715e+05	2.016e-18	1.000000
2937	1.352140e-12	1.168565e-06	6.715e+05	2.014e-18	1.000000
2938	1.352140e-12	1.168565e-06	6.715e+05	2.014e-18	1.000000
2939	1.350661e-12	1.180765e-06	6.715e+05	2.011e-18	1.000000
2940	1.350661e-12	1.180765e-06	6.715e+05	2.011e-18	1.000000
2941	1.349908e-12	1.225765e-06	6.715e+05	2.010e-18	1.000000
2942	1.349908e-12	1.225765e-06	6.715e+05	2.010e-18	1.000000
2943	1.346548e-12	1.212707e-06	6.715e+05	2.005e-18	1.000000
2944	1.346548e-12	1.212707e-06	6.715e+05	2.005e-18	1.000000
2945	1.344738e-12	1.200062e-06	6.715e+05	2.003e-18	1.000000
2946	1.344738e-12	1.200062e-06	6.715e+05	2.003e-18	1.000000
2947	1.343802e-12	1.167165e-06	6.715e+05	2.001e-18	1.000000
2948	1.343802e-12	1.167165e-06	6.715e+05	2.001e-18	1.000000
2949	1.340358e-12	1.167396e-06	6.715e+05	1.996e-18	1.000000
2950	1.340358e-12	1.167396e-06	6.715e+05	1.996e-18	1.000000
2951	1.339324e-12	1.207055e-06	6.715e+05	1.994e-18	1.000000
2952	1.339324e-12	1.207055e-06	6.715e+05	1.994e-18	1.000000
2953	1.339177e-12	1.160658e-06	6.715e+05	1.994e-18	1.000000
2954	1.339177e-12	1.160658e-06	6.715e+05	1.994e-18	1.000000
2955	1.337180e-12	1.180618e-06	6.715e+05	1.991e-18	1.000000
2956	1.337180e-12	1.180618e-06	6.715e+05	1.991e-18	1.000000
2957	1.336662e-12	1.182395e-06	6.715e+05	1.990e-18	1.000000
2958	1.336662e-12	1.182395e-06	6.715e+05	1.990e-18	1.000000
2959	1.335299e-12	1.161058e-06	6.715e+05	1.988e-18	1.000000
2960	1.335299e-12	1.161058e-06	6.715e+05	1.988e-18	1.000000
2961	1.333392e-12	1.156050e-06	6.715e+05	1.986e-18	1.000000
2962	1.333392e-12	1.156050e-06	6.715e+05	1.986e-18	1.000000
2963	1.326890e-12	1.151907e-06	6.715e+05	1.976e-18	1.000000
2964	1.324694e-12	1.157385e-06	6.715e+05	1.973e-18	1.000000
2965	1.324694e-12	1.157385e-06	6.715e+05	1.973e-18	1.000000
2966	1.323840e-12	1.164374e-06	6.715e+05	1.971e-18	1.000000
2967	1.323840e-12	1.164374e-06	6.715e+05	1.971e-18	1.000000
2968	1.323378e-12	1.182371e-06	6.715e+05	1.971e-18	1.000000
2969	1.323378e-12	1.182371e-06	6.715e+05	1.971e-18	1.000000
2970	1.322321e-12	1.157197e-06	6.715e+05	1.969e-18	1.000000
2971	1.322321e-12	1.157197e-06	6.715e+05	1.969e-18	1.000000
2972	1.322184e-12	1.152586e-06	6.715e+05	1.969e-18	1.000000
2973	1.322184e-12	1.152586e-06	6.715e+05	1.969e-18	1.000000
2974	1.321355e-12	1.150137e-06	6.715e+05	1.968e-18	1.000000
2975	1.321355e-12	1.150137e-06	6.715e+05	1.968e-18	1.000000
2976	1.319502e-12	1.148753e-06	6.715e+05	1.965e-18	1.000000
2977	1.319502e-12	1.148753e-06	6.715e+05	1.965e-18	1.000000
2978	1.315586e-12	1.169322e-06	6.715e+05	1.959e-18	1.000000
2979	1.315586e-12	1.169322e-06	6.715e+05	1.959e-18	1.000000
2980	1.314957e-12	1.172222e-06	6.715e+05	1.958e-18	1.000000
2981	1.314957e-12	1.172222e-06	6.715e+05	1.958e-18	1.000000
2982	1.313391e-12	1.147484e-06	6.715e+05	1.956e-18	1.000000
2983	1.313391e-12	1.147484e-06	6.715e+05	1.956e-18	1.000000
2984	1.312451e-12	1.191327e-06	6.715e+05	1.954e-18	1.000000
2985	1.312451e-12	1.191327e-06	6.715e+05	1.954e-18	1.000000
2986	1.305684e-12	1.156866e-06	6.715e+05	1.944e-18	1.000000
2987	1.305684e-12	1.156866e-06	6.715e+05	1.944e-18	1.000000
2988	1.305401e-12	1.203146e-06	6.715e+05	1.944e-18	1.000000
2989	1.305401e-12	1.203146e-06	6.715e+05	1.944e-18	1.000000
2990	1.304873e-12	1.146413e-06	6.715e+05	1.943e-18	1.000000
2991	1.304873e-12	1.146413e-06	6.715e+05	1.943e-18	1.000000
2992	1.303655e-12	1.158929e-06	6.715e+05	1.941e-18	1.000000
2993	1.303655e-12	1.158929e-06	6.715e+05	1.941e-18	1.000000
2994	1.300668e-12	1.184171e-06	6.715e+05	1.937e-18	1.000000
2995	1.300668e-12	1.184171e-06	6.715e+05	1.937e-18	1.000000
2996	1.299630e-12	1.147315e-06	6.715e+05	1.935e-18	1.000000
2997	1.299630e-12	1.147315e-06	6.715e+05	1.935e-18	1.000000
2998	1.298058e-12	1.207076e-06	6.715e+05	1.933e-18	1.000000
2999	1.298058e-12	1.207076e-06	6.715e+05	1.933e-18	1.000000
3000	1.296067e-12	1.138449e-06	6.715e+05	1.930e-18	1.000000
3001	1.295492e-12	1.175648e-06	6.715e+05	1.929e-18	1.000000
3002	1.295492e-12	1.175648e-06	6.715e+05	1.929e-18	1.000000
3003	1.294655e-12	1.148327e-06	6.715e+05	1.928e-18	1.000000
3004	1.294655e-12	1.148327e-06	6.715e+05	1.928e-18	1.000000
3005	1.292011e-12	1.137658e-06	6.715e+05	1.924e-18	1.000000
3006	1.292011e-12	1.137658e-06	6.715e+05	1.924e-18	1.000000
3007	1.291038e-12	1.139636e-06	6.715e+05	1.923e-18	1.000000
3008	1.291038e-12	1.139636e-06	6.715e+05	1.923e-18	1.000000
3009	1.287979e-12	1.145383e-06	6.715e+05	1.918e-18	1.000000
3010	1.287979e-12	1.145383e-06	6.715e+05	1.918e-18	1.000000
3011	1.286235e-12	1.170359e-06	6.715e+05	1.915e-18	1.000000
3012	1.286235e-12	1.170359e-06	6.715e+05	1.915e-18	1.000000
3013	1.283354e-12	1.134271e-06	6.715e+05	1.911e-18	1.000000
3014	1.283354e-12	1.134271e-06	6.715e+05	1.911e-18	1.000000
3015	1.281427e-12	1.184484e-06	6.715e+05	1.908e-18	1.000000
3016	1.281427e-12	1.184484e-06	6.715e+05	1.908e-18	1.000000
3017	1.281393e-12	1.131986e-06	6.715e+05	1.908e-18	1.000000
3018	1.278781e-12	1.172726e-06	6.715e+05	1.904e-18	1.000000
3019	1.278781e-12	1.172726e-06	6.715e+05	1.904e-18	1.000000
3020	1.271814e-12	1.147864e-06	6.715e+05	1.894e-18	1.000000
3021	1.271814e-12	1.147864e-06	6.715e+05	1.894e-18	1.000000
3022	1.271682e-12	1.128374e-06	6.715e+05	1.894e-18	1.000000
3023	1.271682e-12	1.128374e-06	6.715e+05	1.894e-18	1.000000
3024	1.270771e-12	1.134581e-06	6.715e+05	1.892e-18	1.000000
3025	1.270771e-12	1.134581e-06	6.715e+05	1.892e-18	1.000000
3026	1.270327e-12	1.159463e-06	6.715e+05	1.892e-18	1.000000
3027	1.270327e-12	1.159463e-06	6.715e+05	1.892e-18	1.000000
3028	1.269393e-12	1.151739e-06	6.715e+05	1.890e-18	1.000000
3029	1.269393e-12	1.151739e-06	6.715e+05	1.890e-18	1.000000
3030	1.268109e-12	1.155173e-06	6.715e+05	1.888e-18	1.000000
3031	1.268109e-12	1.155173e-06	6.715e+05	1.888e-18	1.000000
3032	1.266816e-12	1.147547e-06	6.715e+05	1.886e-18	1.000000
3033	1.266816e-12	1.147547e-06	6.715e+05	1.886e-18	1.000000
3034	1.266612e-12	1.180564e-06	6.715e+05	1.886e-18	1.000000
3035	1.266612e-12	1.180564e-06	6.715e+05	1.886e-18	1.000000
3036	1.265260e-12	1.140514e-06	6.715e+05	1.884e-18	1.000000
3037	1.265260e-12	1.140514e-06	6.715e+05	1.884e-18	1.000000
3038	1.261559e-12	1.185289e-06	6.715e+05	1.879e-18	1.000000
3039	1.261559e-12	1.185289e-06	6.715e+05	1.879e-18	1.000000
3040	1.255269e-12	1.132985e-06	6.715e+05	1.869e-18	1.000000
3041	1.255269e-12	1.132985e-06	6.715e+05	1.869e-18	1.000000
3042	1.254894e-12	1.120220e-06	6.715e+05	1.869e-18	1.000000
3043	1.253512e-12	1.120064e-06	6.715e+05	1.867e-18	1.000000
3044	1.253512e-12	1.120064e-06	6.715e+05	1.867e-18	1.000000
3045	1.252058e-12	1.122042e-06	6.715e+05	1.864e-18	1.000000
3046	1.252058e-12	1.122042e-06	6.715e+05	1.864e-18	1.000000
3047	1.251454e-12	1.185497e-06	6.715e+05	1.864e-18	1.000000
3048	1.251454e-12	1.185497e-06	6.715e+05	1.864e-18	1.000000
3049	1.251410e-12	1.122801e-06	6.715e+05	1.864e-18	1.000000
3050	1.251410e-12	1.122801e-06	6.715e+05	1.864e-18	1.000000
3051	1.248743e-12	1.192350e-06	6.715e+05	1.860e-18	1.000000
3052	1.248743e-12	1.192350e-06	6.715e+05	1.860e-18	1.000000
3053	1.247984e-12	1.132122e-06	6.715e+05	1.858e-18	1.000000
3054	1.247984e-12	1.132122e-06	6.715e+05	1.858e-18	1.000000
3055	1.245686e-12	1.218212e-06	6.715e+05	1.855e-18	1.000000
3056	1.245686e-12	1.218212e-06	6.715e+05	1.855e-18	1.000000
3057	1.243019e-12	1.148911e-06	6.715e+05	1.851e-18	1.000000
3058	1.243019e-12	1.148911e-06	6.715e+05	1.851e-18	1.000000
3059	1.239573e-12	1.133958e-06	6.715e+05	1.846e-18	1.000000
3060	1.239573e-12	1.133958e-06	6.715e+05	1.846e-18	1.000000
3061	1.237390e-12	1.114108e-06	6.715e+05	1.843e-18	1.000000
3062	1.237390e-12	1.114108e-06	6.715e+05	1.843e-18	1.000000
3063	1.236154e-12	1.161468e-06	6.715e+05	1.841e-18	1.000000
3064	1.236154e-12	1.161468e-06	6.715e+05	1.841e-18	1.000000
3065	1.235608e-12	1.138153e-06	6.715e+05	1.840e-18	1.000000
3066	1.235608e-12	1.138153e-06	6.715e+05	1.840e-18	1.000000
3067	1.234596e-12	1.130484e-06	6.715e+05	1.838e-18	1.000000
3068	1.234596e-12	1.130484e-06	6.715e+05	1.838e-18	1.000000
3069	1.234375e-12	1.116980e-06	6.715e+05	1.838e-18	1.000000
3070	1.234375e-12	1.116980e-06	6.715e+05	1.838e-18	1.000000
3071	1.228772e-12	1.118558e-06	6.715e+05	1.830e-18	1.000000
3072	1.228772e-12	1.118558e-06	6.715e+05	1.830e-18	1.000000
3073	1.228240e-12	1.148897e-06	6.715e+05	1.829e-18	1.000000
3074	1.228240e-12	1.148897e-06	6.715e+05	1.829e-18	1.000000
3075	1.224324e-12	1.106510e-06	6.715e+05	1.823e-18	1.000000
3076	1.224324e-12	1.106510e-06	6.715e+05	1.823e-18	1.000000
3077	1.223636e-12	1.112675e-06	6.715e+05	1.822e-18	1.000000
3078	1.223636e-12	1.112675e-06	6.715e+05	1.822e-18	1.000000
3079	1.223252e-12	1.117100e-06	6.715e+05	1.822e-18	1.000000
3080	1.223252e-12	1.117100e-06	6.715e+05	1.822e-18	1.000000
3081	1.222558e-12	1.106787e-06	6.715e+05	1.821e-18	1.000000
3082	1.222558e-12	1.106787e-06	6.715e+05	1.821e-18	1.000000
3083	1.218434e-12	1.104107e-06	6.715e+05	1.814e-18	1.000000
3084	1.218434e-12	1.104107e-06	6.715e+05	1.814e-18	1.000000
3085	1.217858e-12	1.160489e-06	6.715e+05	1.814e-18	1.000000
3086	1.217858e-12	1.160489e-06	6.715e+05	1.814e-18	1.000000
3087	1.217562e-12	1.138923e-06	6.715e+05	1.813e-18	1.000000
3088	1.217562e-12	1.138923e-06	6.715e+05	1.813e-18	1.000000
3089	1.216610e-12	1.118975e-06	6.715e+05	1.812e-18	1.000000
3090	1.216610e-12	1.118975e-06	6.715e+05	1.812e-18	1.000000
3091	1.211300e-12	1.109470e-06	6.715e+05	1.804e-18	1.000000
3092	1.211300e-12	1.109470e-06	6.715e+05	1.804e-18	1.000000
3093	1.210189e-12	1.101999e-06	6.715e+05	1.802e-18	1.000000
3094	1.210189e-12	1.101999e-06	6.715e+05	1.802e-18	1.000000
